Time : 08-28-15-39-19.5 //TaskState : Task1//User1 Position(3.93, 1.22, 3.45)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.12, 1.67, 4.09)/
Time : 08-28-15-39-19.6 //TaskState : Task1//User1 Position(3.93, 1.22, 3.46)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.13, 1.67, 4.09)/
Time : 08-28-15-39-19.7 //TaskState : Task1//User1 Position(3.93, 1.22, 3.46)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.14, 1.67, 4.09)/
Time : 08-28-15-39-19.8 //TaskState : Task1//User1 Position(3.93, 1.22, 3.46)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.15, 1.67, 4.10)/
Time : 08-28-15-39-19.9 //TaskState : Task1//User1 Position(3.93, 1.22, 3.46)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.15, 1.67, 4.10)/
Time : 08-28-15-39-20.1 //TaskState : Task1//User1 Position(3.93, 1.21, 3.46)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.16, 1.67, 4.10)/
Time : 08-28-15-39-20.2 //TaskState : Task1//User1 Position(3.93, 1.22, 3.46)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.16, 1.67, 4.10)/
Time : 08-28-15-39-20.3 //TaskState : Task1//User1 Position(3.93, 1.21, 3.46)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.17, 1.67, 4.10)/
Time : 08-28-15-39-20.4 //TaskState : Task1//User1 Position(3.93, 1.21, 3.46)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.17, 1.67, 4.10)/
Time : 08-28-15-39-20.5 //TaskState : Task1//User1 Position(3.93, 1.20, 3.46)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.17, 1.67, 4.10)/
Time : 08-28-15-39-20.6 //TaskState : Task1//User1 Position(3.93, 1.20, 3.46)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.17, 1.67, 4.10)/
Time : 08-28-15-39-20.7 //TaskState : Task1//User1 Position(3.93, 1.20, 3.46)/User2 Position(4.04, 0.83, 2.63)/User3 Position(4.18, 1.67, 4.10)/
Time : 08-28-15-39-20.8 //TaskState : Task1//User1 Position(3.93, 1.17, 3.48)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.18, 1.67, 4.10)/
Time : 08-28-15-39-20.9 //TaskState : Task1//User1 Position(3.93, 1.21, 3.50)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.18, 1.67, 4.10)/
Time : 08-28-15-39-21.1 //TaskState : Task1//User1 Position(3.93, 1.21, 3.50)/User2 Position(4.04, 0.83, 2.63)/User3 Position(4.18, 1.67, 4.10)/
Time : 08-28-15-39-21.2 //TaskState : Task1//User1 Position(3.93, 1.22, 3.48)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.18, 1.67, 4.11)/
Time : 08-28-15-39-21.3 //TaskState : Task1//User1 Position(3.93, 1.23, 3.48)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.18, 1.67, 4.11)/
Time : 08-28-15-39-21.4 //TaskState : Task1//User1 Position(3.93, 1.23, 3.48)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.18, 1.68, 4.11)/
Time : 08-28-15-39-21.5 //TaskState : Task1//User1 Position(3.93, 1.25, 3.46)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.19, 1.68, 4.11)/
Time : 08-28-15-39-21.6 //TaskState : Task1//User1 Position(3.94, 1.30, 3.42)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.19, 1.68, 4.11)/
Time : 08-28-15-39-21.7 //TaskState : Task1//User1 Position(3.94, 1.30, 3.42)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.19, 1.68, 4.11)/
Time : 08-28-15-39-21.8 //TaskState : Task1//User1 Position(3.93, 1.29, 3.39)/User2 Position(4.04, 0.83, 2.63)/User3 Position(4.20, 1.68, 4.11)/
Time : 08-28-15-39-21.9 //TaskState : Task1//User1 Position(3.95, 1.24, 3.35)/User2 Position(4.04, 0.83, 2.63)/User3 Position(4.20, 1.68, 4.11)/
Time : 08-28-15-39-22.1 //TaskState : Task1//User1 Position(3.95, 1.24, 3.35)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.20, 1.68, 4.11)/
Time : 08-28-15-39-22.2 //TaskState : Task1//User1 Position(3.96, 1.24, 3.35)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.20, 1.68, 4.11)/
Time : 08-28-15-39-22.3 //TaskState : Task1//User1 Position(3.96, 1.24, 3.35)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.20, 1.68, 4.11)/
Time : 08-28-15-39-22.4 //TaskState : Task1//User1 Position(3.96, 1.24, 3.35)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.19, 1.68, 4.11)/
Time : 08-28-15-39-22.5 //TaskState : Task1//User1 Position(3.96, 1.24, 3.35)/User2 Position(4.04, 0.84, 2.63)/User3 Position(4.19, 1.68, 4.11)/
